,,,,,,,,,,,
,,BLOCK POOL TECHNOLOGIES PRIVATE LIMITED,,,,,,PURCHASE ORDER,,,
,,494,8904413497162,,L,,,2,"1,899","3,798",
,,495,8904413497179,,XL,,,1,"1,899","1,899",
,,496,8904413497254,,XS,,,1,"1,799","1,799",
,,497,8904413497261,,S,,,1,"1,799","1,799",
,,498,8904413497278,,M,,,2,"1,799","3,598",
,,499,8904413497285,,L,,,2,"1,799","3,598",
,,500,8904413497292,,XL,,,1,"1,799","1,799",
,,501,8904413497490,,XS,,,1,"1,199","1,199",
,,502,8904413497506,,S,,,2,"1,199","2,398",
,,503,8904413497513,,M,,,2,"1,199","2,398",
,,504,8904413497520,,L,,,1,"1,199","1,199",
,,505,8904413497629,,S,,,2,"1,199","2,398",
,,506,8904413497636,,M,,,4,"1,199","4,796",
,,507,8904413497735,,XS,,,1,"1,199","1,199",
,,508,8904413497742,,S,,,1,"1,199","1,199",
,,509,8904413497759,,M,,,2,"1,199","2,398",
,,510,8904413497766,,L,,,2,"1,199","2,398",
,,511,8904413497773,,XL,,,1,"1,199","1,199",
,,512,8904413498220,,XS,,,2,999,"1,998",
,,513,8904413498237,,S,,,2,999,"1,998",
,,514,8904413498244,,M,,,4,999,"3,996",
,,515,8904413498251,,L,,,4,999,"3,996",
,,516,8904413498268,,XL,,,2,999,"1,998",
,,517,8904413498282,,XS,,,1,999,999,
,,518,8904413498299,,S,,,2,999,"1,998",
,,519,8904413498305,,M,,,4,999,"3,996",
,,520,8904413498312,,L,,,6,999,"5,994",
,,521,8904413498329,,XL,,,1,999,999,
,,522,8904413498527,,XS,,,1,999,999,
,,523,8904413498534,,S,,,2,999,"1,998",
,,524,8904413498541,,M,,,2,999,"1,998",
,,525,8904413498558,,L,,,1,999,999,
,,526,8904413498565,,XL,,,1,999,999,
,,527,8904413498596,,S,,,1,999,999,
,,528,8904413498602,,M,,,2,999,"1,998",
,,529,8904413498619,,L,,,2,999,"1,998",
,,530,8904413498701,,XS,,,1,999,999,
,,531,8904413498718,,S,,,1,999,999,
,,532,8904413498725,,M,,,2,999,"1,998",
,,533,8904413498732,,L,,,2,999,"1,998",
,,534,8904413498749,,XL,,,1,999,999,
,,535,8904413499852,,XS,,,1,"1,199","1,199",
,,536,8904413499869,,S,,,3,"1,199","3,597",
,,537,8904488500002,,XS,,,1,"1,099","1,099",
,,538,8904488500019,,S,,,1,"1,099","1,099",
,,539,8904488500125,,XS,,,1,"1,699","1,699",
,,540,8904488500316,,XS,,,1,"1,199","1,199",
,,541,8904488500323,,S,,,1,"1,199","1,199",
,,542,8904488500330,,M,,,2,"1,199","2,398",
,,543,8904488500347,,L,,,2,"1,199","2,398",
,,544,8904488500354,,XL,,,1,"1,199","1,199",
,,545,8904488500552,,S,,,1,"1,699","1,699",
,,546,8904488500569,,M,,,2,"1,699","3,398",
,,547,8904488500576,,L,,,2,"1,699","3,398",
,,548,8904488500583,,XL,,,1,"1,699","1,699",
,,549,8904488500613,,S,,,1,599,599,
,,550,8904488500620,,M,,,2,599,"1,198",
,,551,8904488500637,,L,,,2,599,"1,198",
,,552,8904488500644,,XL,,,1,599,599,
,,553,8904488501276,,XS,,,4,"1,099","4,396",
,,554,8904488501290,,M,,,8,"1,099","8,792",
,,555,8904488501405,,S,,,2,399,798,
,,556,8904488501412,,M,,,2,399,798,
,,557,8904488501429,,L,,,1,399,399,
,,558,8904488501436,,XL,,,1,399,399,
,,559,8904488501450,,XS,,,2,399,798,
,,560,8904488501467,,S,,,4,399,"1,596",
,,561,8904488501474,,M,,,4,399,"1,596",
,,562,8904488501481,,L,,,2,399,798,
,,563,8904488501696,,XS,,,1,999,999,
,,564,8904488501702,,S,,,1,999,999,
,,565,8904488501719,,M,,,2,999,"1,998",
,,566,8904488501726,,L,,,2,999,"1,998",
,,567,8904488501733,,XL,,,1,999,999,
,,568,8904488501870,,XS,,,1,"1,099","1,099",
,,569,8904488501887,,S,,,1,"1,099","1,099",
,,570,8904488501894,,M,,,2,"1,099","2,198",
,,571,8904488501900,,L,,,2,"1,099","2,198",
,,572,8904488501917,,XL,,,1,"1,099","1,099",
,,573,8904488501931,,XS,,,1,"1,199","1,199",
,,574,8904488501948,,S,,,2,"1,199","2,398",
,,575,8904488501955,,M,,,1,"1,199","1,199",
,,576,8904488501962,,L,,,2,"1,199","2,398",
,,577,8904488503676,,S,,,1,"1,699","1,699",
,,578,8904488503683,,M,,,2,"1,699","3,398",
,,579,8904488503690,,L,,,2,"1,699","3,398",
,,580,8904488503706,,XL,,,1,"1,699","1,699",
,,581,8904488504031,,S,,,1,"1,999","1,999",
,,582,8904488504048,,M,,,2,"1,999","3,998",
,,583,8904488504055,,L,,,2,"1,999","3,998",
,,584,8904488504062,,XL,,,1,"1,999","1,999",
,,585,8904488504215,,S,,,1,"1,199","1,199",
,,586,8904488504222,,M,,,2,"1,199","2,398",
,,587,8904488504239,,L,,,2,"1,199","2,398",
,,588,8904488504246,,XL,,,1,"1,199","1,199",
,,589,8904488504871,,S,,,4,499,"1,996",
,,590,8904488504888,,M,,,4,499,"1,996",
,,591,8904488504895,,L,,,2,499,998,
,,592,8904488504901,,XL,,,1,499,499,
,,593,8904488504994,,S,,,4,499,"1,996",
,,594,8904488505007,,M,,,4,499,"1,996",
,,595,8904488505014,,L,,,2,499,998,
,,596,8904488505076,,XS,,,2,499,998,
,,597,8904488505106,,XS,,,2,499,998,
,,598,8904488505304,,S,,,1,"1,099","1,099",
,,599,8904488505311,,M,,,2,"1,099","2,198",
,,600,8904488505328,,L,,,2,"1,099","2,198",
,,601,8904488505793,,XS,,,1,699,699,
,,602,8904488505809,,S,,,2,699,"1,398",
,,603,8904488505816,,M,,,2,699,"1,398",
,,604,8904488505823,,L,,,1,699,699,
,,605,8904488505830,,XL,,,1,699,699,
,,606,8904488506400,,S,,,1,"1,699","1,699",
,,607,8904488506417,,M,,,2,"1,699","3,398",
,,608,8904488506424,,L,,,2,"1,699","3,398",
,,609,8904488507353,,XS,,,1,"1,799","1,799",
,,610,8904488507360,,S,,,2,"1,799","3,598",
,,611,8904488507377,,M,,,4,"1,799","7,196",
,,612,8904488507384,,L,,,4,"1,799","7,196",
,,613,8904488507391,,XL,,,2,"1,799","3,598",
,,614,8904488507834,,XS,,,2,"1,399","2,798",
,,615,8904488507841,,S,,,2,"1,399","2,798",
,,616,8904488507858,,M,,,8,"1,399","11,192",
,,617,8904488507872,,XL,,,2,"1,399","2,798",
,,618,8904488508909,,XS,,,1,"1,199","1,199",
,,619,8904488508916,,S,,,1,"1,199","1,199",
,,620,8904488508923,,M,,,2,"1,199","2,398",
,,621,8904488508930,,L,,,2,"1,199","2,398",
,,622,8904488508947,,XL,,,1,"1,199","1,199",
,,623,8904488508978,,S,,,1,"1,199","1,199",
,,624,8904488508985,,M,,,2,"1,199","2,398",
,,625,8904488508992,,L,,,2,"1,199","2,398",
,,626,8904488509005,,XL,,,1,"1,199","1,199",
,,627,8904488509746,,XS,,,1,"1,899","1,899",
,,628,8904488509753,,S,,,1,"1,899","1,899",
,,629,8904488509760,,M,,,2,"1,899","3,798",
,,630,8904488509777,,L,,,2,"1,899","3,798",
,,631,8904488509784,,XL,,,1,"1,899","1,899",
,,632,8904488509982,,XS,,,1,"3,199","3,199",
,,633,8904488509999,,S,,,2,"3,199","6,398",
,,634,8904488510001,,M,,,2,"3,199","6,398",
,,635,8904488510018,,L,,,2,"3,199","6,398",
,,636,8904488510025,,XL,,,1,"3,199","3,199",
,,637,8904488510056,,S,,,1,"3,199","3,199",
,,638,8904488510063,,M,,,2,"3,199","6,398",
,,639,8904488510070,,L,,,2,"3,199","6,398",
,,640,8904488510087,,XL,,,1,"3,199","3,199",
,,641,8904488511558,,XS,,,2,"3,199","6,398",
,,642,8904488511565,,S,,,4,"3,199","12,796",
,,643,8904488511572,,M,,,4,"3,199","12,796",
,,644,8904488511589,,L,,,2,"3,199","6,398",
,,645,8904488511596,,XL,,,1,"3,199","3,199",
,,646,8904488511749,,S,,,1,"1,799","1,799",
,,647,8904488511756,,M,,,2,"1,799","3,598",
,,648,8904488511763,,L,,,2,"1,799","3,598",
,,649,8904488511770,,XL,,,1,"1,799","1,799",
,,650,8904488512937,,XS,,,2,599,"1,198",
,,651,8904488512944,,S,,,4,599,"2,396",
,,652,8904488512951,,M,,,4,599,"2,396",
,,653,8904488512968,,L,,,2,599,"1,198",
,,654,8904488512975,,XL,,,1,599,599,
,,655,8904488512999,,XS,,,2,599,"1,198",
,,656,8904488513002,,S,,,4,599,"2,396",
,,657,8904488513019,,M,,,4,599,"2,396",
,,658,8904488513026,,L,,,2,599,"1,198",
,,659,8904488513033,,XL,,,1,599,599,
,,660,8904488513118,,XS,,,1,599,599,
,,661,8904488513125,,S,,,2,599,"1,198",
,,662,8904488513132,,M,,,2,599,"1,198",
,,663,8904488513149,,L,,,1,599,599,
,,664,8904488513156,,XL,,,1,599,599,
,,665,8904488513293,,XS,,,1,599,599,
,,666,8904488513309,,S,,,2,599,"1,198",
,,667,8904488513316,,M,,,2,599,"1,198",
,,668,8904488513323,,L,,,1,599,599,
,,669,8904488513330,,XL,,,1,599,599,
,,670,8904488513408,,XS,,,1,999,999,
,,671,8904488513415,,S,,,1,999,999,
,,672,8904488513422,,M,,,2,999,"1,998",
,,673,8904488513439,,L,,,2,999,"1,998",
,,674,8904488513446,,XL,,,1,999,999,
,,675,8904488513583,,XS,,,1,999,999,
,,676,8904488513590,,S,,,1,999,999,
,,677,8904488513606,,M,,,2,999,"1,998",
,,678,8904488513613,,L,,,2,999,"1,998",
,,679,8904488513620,,XL,,,1,999,999,
,,680,8904488514917,,S,,,1,"1,699","1,699",
,,681,8904488514924,,M,,,2,"1,699","3,398",
,,682,8904488514931,,L,,,2,"1,699","3,398",
,,683,8904488514948,,XL,,,1,"1,699","1,699",
,,684,8904488514962,,XS,,,1,"3,199","3,199",
,,685,8904488514979,,S,,,1,"3,199","3,199",
,,686,8904488514986,,M,,,2,"3,199","6,398",
,,687,8904488514993,,L,,,2,"3,199","6,398",
,,688,8904488515006,,XL,,,1,"3,199","3,199",
,,689,8904488515143,,XS,,,1,"1,699","1,699",
,,690,8904488515150,,S,,,1,"1,699","1,699",
,,691,8904488515167,,M,,,2,"1,699","3,398",
,,692,8904488515174,,L,,,2,"1,699","3,398",
,,693,8904488515181,,XL,,,1,"1,699","1,699",
,,694,8904488515563,,XS,,,1,"1,199","1,199",
,,695,8904488515570,,S,,,1,"1,199","1,199",
,,696,8904488515587,,M,,,2,"1,199","2,398",
,,697,8904488515594,,L,,,2,"1,199","2,398",
,,698,8904488515600,,XL,,,1,"1,199","1,199",
,,699,8904488517048,,S,,,1,"1,199","1,199",
,,700,8904488517055,,M,,,2,"1,199","2,398",
,,701,8904488517062,,L,,,2,"1,199","2,398",
,,702,8904488517079,,XL,,,1,"1,199","1,199",
,,703,8904488517697,,XS,,,1,"1,399","1,399",
,,704,8904488517703,,S,,,1,"1,399","1,399",
,,705,8904488517710,,M,,,2,"1,399","2,798",
,,706,8904488517727,,L,,,2,"1,399","2,798",
,,707,8904488517734,,XL,,,1,"1,399","1,399",
,,708,8904488517871,,XS,,,1,399,399,
,,709,8904488517888,,S,,,2,399,798,
,,710,8904488517895,,M,,,2,399,798,
,,711,8904488517901,,L,,,1,399,399,
,,712,8904488517918,,XL,,,1,399,399,
,,713,8904488518373,,M,,,11,499,"5,489",
,,714,8904488518397,,XL,,,1,499,499,
,,715,8904488518410,,XS,,,2,499,998,
,,716,8904488518427,,S,,,4,499,"1,996",
,,717,8904488518434,,M,,,4,499,"1,996",
,,718,8904488518458,,XL,,,1,499,499,
,,719,8904488518472,,XS,,,1,499,499,
,,720,8904488518489,,S,,,2,499,998,
,,721,8904488518496,,M,,,2,499,998,
,,722,8904488518502,,L,,,2,499,998,
,,723,8904488518519,,XL,,,1,499,499,
,,724,8904488518656,,XS,,,2,499,998,
,,725,8904488518663,,S,,,4,499,"1,996",
,,726,8904488518670,,M,,,4,499,"1,996",
,,727,8904488518687,,L,,,2,499,998,
,,728,8904488519196,,XS,,,1,499,499,
,,729,8904488519202,,S,,,1,499,499,
,,730,8904488519219,,M,,,2,499,998,
,,731,8904488519226,,L,,,1,499,499,
,,732,8904488519233,,XL,,,1,499,499,
,,733,8904488519332,,M,,,4,499,"1,996",
,,734,8904488519356,,XL,,,2,499,998,
,,735,8904488519509,,XS,,,1,599,599,
,,736,8904488519516,,S,,,2,599,"1,198",
,,737,8904488519523,,M,,,2,599,"1,198",
,,738,8904488519547,,XL,,,1,599,599,
,,739,8904488519561,,XS,,,2,799,"1,598",
,,740,8904488519578,,S,,,4,799,"3,196",
,,741,8904488519585,,M,,,4,799,"3,196",
,,742,8904488519592,,L,,,2,799,"1,598",
,,743,8904488519608,,XL,,,1,799,799,
,,744,8904488519745,,XS,,,1,799,799,
,,745,8904488519752,,S,,,2,799,"1,598",
,,746,8904488519769,,M,,,2,799,"1,598",
,,747,8904488519776,,L,,,2,799,"1,598",
,,748,8904488519783,,XL,,,1,799,799,
,,749,8904488519806,,XS,,,2,599,"1,198",
,,750,8904488519813,,S,,,4,599,"2,396",
,,751,8904488519820,,M,,,4,599,"2,396",
,,752,8904488519844,,XL,,,1,599,599,
,,753,8904488521489,,XS,,,1,"1,799","1,799",
,,754,8904488521496,,S,,,1,"1,799","1,799",
,,755,8904488521502,,M,,,2,"1,799","3,598",
,,756,8904488521519,,L,,,2,"1,799","3,598",
,,757,8904488521526,,XL,,,1,"1,799","1,799",
,,758,8904488522264,,XS,,,1,"1,099","1,099",
,,759,8904488522271,,S,,,1,"1,099","1,099",
,,760,8904488522288,,M,,,2,"1,099","2,198",
,,761,8904488522295,,L,,,2,"1,099","2,198",
,,762,8904488522301,,XL,,,1,"1,099","1,099",
,,763,8904488522523,,M,,,4,"1,099","4,396",
,,764,8904488522547,,XL,,,2,"1,099","2,198",
,,765,8904488523407,,XS,,,1,799,799,
,,766,8904488523414,,S,,,2,799,"1,598",
,,767,8904488523421,,M,,,2,799,"1,598",
,,768,8904488523438,,L,,,1,799,799,
,,769,8904488523445,,XL,,,1,799,799,
,,770,8904488523537,,XS,,,2,"2,199","4,398",
,,771,8904488523544,,S,,,4,"2,199","8,796",
,,772,8904488523551,,M,,,4,"2,199","8,796",
,,773,8904488523568,,L,,,2,"2,199","4,398",
,,774,8904488523575,,XL,,,1,"2,199","2,199",
,,775,8904488523650,,XS,,,1,799,799,
,,776,8904488523667,,S,,,2,799,"1,598",
,,777,8904488523674,,M,,,2,799,"1,598",
,,778,8904488523681,,L,,,1,799,799,
,,779,8904488523698,,XL,,,1,799,799,
,,780,8904488525579,,XS,,,1,"1,199","1,199",
,,781,8904488525586,,S,,,1,"1,199","1,199",
,,782,8904488525593,,M,,,2,"1,199","2,398",
,,783,8904488525609,,L,,,2,"1,199","2,398",
,,784,8904488525616,,XL,,,1,"1,199","1,199",
,,785,8904488526057,,XS,,,1,"1,199","1,199",
,,786,8904488526064,,S,,,1,"1,199","1,199",
,,787,8904488526071,,M,,,2,"1,199","2,398",
,,788,8904488526088,,L,,,2,"1,199","2,398",
,,789,8904488526095,,XL,,,1,"1,199","1,199",
,,790,8904488526477,,XS,,,1,"1,199","1,199",
,,791,8904488526484,,S,,,1,"1,199","1,199",
,,792,8904488526491,,M,,,2,"1,199","2,398",
,,793,8904488526507,,L,,,2,"1,199","2,398",
,,794,8904488526514,,XL,,,1,"1,199","1,199",
,,795,8904488526606,,S,,,1,"1,199","1,199",
,,796,8904488526613,,M,,,2,"1,199","2,398",
,,797,8904488526620,,L,,,2,"1,199","2,398",
,,798,8904488526637,,XL,,,1,"1,199","1,199",
,,799,8904488526835,,XS,,,1,"1,199","1,199",
,,800,8904488526842,,S,,,1,"1,199","1,199",
,,801,8904488526859,,M,,,2,"1,199","2,398",
,,802,8904488526866,,L,,,2,"1,199","2,398",
,,803,8904488526873,,XL,,,1,"1,199","1,199",
,,804,8904488526965,,S,,,1,"1,199","1,199",
,,805,8904488526972,,M,,,2,"1,199","2,398",
,,806,8904488526989,,L,,,2,"1,199","2,398",
,,807,8904488526996,,XL,,,1,"1,199","1,199",
,,808,8904488527382,,S,,,1,"1,799","1,799",
,,809,8904488527399,,M,,,2,"1,799","3,598",
,,810,8904488527405,,L,,,2,"1,799","3,598",
,,811,8904488527412,,XL,,,1,"1,799","1,799",
,,812,8904488528211,,XS,,,1,"1,199","1,199",
,,813,8904488528228,,S,,,1,"1,199","1,199",
,,814,8904488528235,,M,,,2,"1,199","2,398",
,,815,8904488528242,,L,,,2,"1,199","2,398",
,,816,8904488528259,,XL,,,1,"1,199","1,199",
,,817,8904488528907,,XS,,,1,"1,199","1,199",
,,818,8904488528914,,S,,,1,"1,199","1,199",
,,819,8904488528921,,M,,,2,"1,199","2,398",
,,820,8904488528938,,L,,,2,"1,199","2,398",
,,821,8904488528945,,XL,,,1,"1,199","1,199",
,,822,8904488529157,,S,,,1,"1,199","1,199",
,,823,8904488529164,,M,,,2,"1,199","2,398",
,,824,8904488529171,,L,,,2,"1,199","2,398",
,,825,8904488529188,,XL,,,1,"1,199","1,199",
,,826,8904488532645,,S,,,4,"1,199","4,796",
,,827,8904488532652,,M,,,4,"1,199","4,796",
,,828,8904488532669,,L,,,2,"1,199","2,398",
,,829,8904488532676,,XL,,,1,"1,199","1,199",
,,830,8904488532768,,S,,,1,"1,199","1,199",
,,831,8904488532775,,M,,,2,"1,199","2,398",
,,832,8904488532782,,L,,,2,"1,199","2,398",
,,833,8904488532799,,XL,,,1,"1,199","1,199",
,,834,8904488532881,,S,,,1,"1,199","1,199",
,,835,8904488532898,,M,,,2,"1,199","2,398",
,,836,8904488532904,,L,,,2,"1,199","2,398",
,,837,8904488532911,,XL,,,1,"1,199","1,199",
,,Terms:,,,,,,,Subtotal,,"1,703,201.00"
,,Commercials:,,,,,,,,,
,,•⁠  ⁠The revenue share has been set at 21%,,,,,,,,,
,,,,,,,,,,,
,,Settlement Period:,,,,,,,,,
,,•⁠  ⁠Settlements will be processed twice a month (on the 1st and 15th).,,,,,,,Total Amount (Inc. GST),,"1,703,201.00"
,,"•⁠  ⁠The invoice should reflect a price that is 21% lower than the total value of goods, accounting for our commission/revenue.",,,,,,,,,
,,•⁠  ⁠The settlement amount will be based on the goods sold to the customers.,,,,,,,,,
,,,,,,,,,,,
,,Others:,,,,,,,,,
,,•⁠  ⁠The brand needs to generate the invoice at the time of dispatch along with the e-way bill & delivery challan,,,,,,,,,
